Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
killbill-killbill-0.20.14,org.killbill.billing.events,BusInternalEvent,0,0,1,1,4,1,14,0,-1.0,11,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\BusInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,ChangedField,0,0,4,4,6,4,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\ChangedField.java
killbill-killbill-0.20.14,org.killbill.billing.events,ControlTagCreationInternalEvent,0,0,0,0,2,0,0,2,-1.0,3,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\ControlTagCreationInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,ControlTagDefinitionCreationInternalEvent,0,0,0,0,2,0,0,2,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\ControlTagDefinitionCreationInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,ControlTagDefinitionDeletionInternalEvent,0,0,0,0,2,0,0,2,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\ControlTagDefinitionDeletionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,ControlTagDeletionInternalEvent,0,0,0,0,2,0,0,2,-1.0,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\ControlTagDeletionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,CustomFieldCreationEvent,0,0,0,0,2,0,0,2,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\CustomFieldCreationEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,CustomFieldDeletionEvent,0,0,0,0,2,0,0,2,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\CustomFieldDeletionEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,CustomFieldEvent,0,0,3,0,5,3,2,1,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\CustomFieldEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,EffectiveSubscriptionInternalEvent,0,0,0,0,2,0,0,2,-1.0,3,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\EffectiveSubscriptionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,EntitlementInternalEvent,0,0,7,0,9,7,0,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\EntitlementInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,InvoiceAdjustmentInternalEvent,0,0,1,1,3,1,0,2,-1.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\InvoiceAdjustmentInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,InvoiceCreationInternalEvent,0,0,3,3,5,3,0,2,-1.0,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\InvoiceCreationInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,InvoiceInternalEvent,0,0,1,1,3,1,5,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\InvoiceInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,InvoiceNotificationInternalEvent,0,0,3,3,5,3,0,2,-1.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\InvoiceNotificationInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,InvoicePaymentErrorInternalEvent,0,0,0,0,2,0,0,3,-1.0,3,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\InvoicePaymentErrorInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,InvoicePaymentInfoInternalEvent,0,0,0,0,2,0,0,3,-1.0,3,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\InvoicePaymentInfoInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,InvoicePaymentInternalEvent,0,0,9,9,11,9,2,2,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\InvoicePaymentInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,NullInvoiceInternalEvent,0,0,0,0,2,0,0,2,-1.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\NullInvoiceInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,OverdueChangeInternalEvent,0,0,5,0,7,5,0,1,-1.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\OverdueChangeInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,PaymentErrorInternalEvent,0,0,1,1,3,1,0,2,-1.0,5,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\PaymentErrorInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,PaymentInfoInternalEvent,0,0,0,0,2,0,0,2,-1.0,5,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\PaymentInfoInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,PaymentInternalEvent,0,0,8,8,10,8,3,1,-1.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\PaymentInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,PaymentPluginErrorInternalEvent,0,0,1,1,3,1,0,2,-1.0,5,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\PaymentPluginErrorInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,RequestedSubscriptionInternalEvent,0,0,0,0,2,0,0,2,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\RequestedSubscriptionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,SubscriptionInternalEvent,0,0,20,0,22,20,2,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\SubscriptionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,TagDefinitionInternalEvent,0,0,2,0,4,2,4,1,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\TagDefinitionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,TagInternalEvent,0,0,4,0,6,4,4,1,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\TagInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,TenantConfigChangeInternalEvent,0,0,2,0,4,2,0,1,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\TenantConfigChangeInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,TenantConfigDeletionInternalEvent,0,0,1,0,3,1,0,1,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\TenantConfigDeletionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,UserTagCreationInternalEvent,0,0,0,0,2,0,0,2,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\UserTagCreationInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,UserTagDefinitionCreationInternalEvent,0,0,0,0,2,0,0,2,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\UserTagDefinitionCreationInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,UserTagDefinitionDeletionInternalEvent,0,0,0,0,2,0,0,2,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\UserTagDefinitionDeletionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.events,UserTagDeletionInternalEvent,0,0,0,0,2,0,0,2,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\events\UserTagDeletionInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.glue,AccountModule,0,0,2,2,4,2,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\glue\AccountModule.java
killbill-killbill-0.20.14,org.killbill.billing.glue,EntitlementModule,0,0,6,6,8,6,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\glue\EntitlementModule.java
killbill-killbill-0.20.14,org.killbill.billing.glue,InvoiceModule,1,0,2,2,5,2,0,0,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\glue\InvoiceModule.java
killbill-killbill-0.20.14,org.killbill.billing.glue,JunctionModule,0,0,1,1,3,1,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\glue\JunctionModule.java
killbill-killbill-0.20.14,org.killbill.billing.glue,OverdueModule,0,0,1,1,3,1,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\glue\OverdueModule.java
killbill-killbill-0.20.14,org.killbill.billing.glue,SubscriptionModule,0,0,4,4,6,4,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\glue\SubscriptionModule.java
killbill-killbill-0.20.14,org.killbill.billing.glue,TenantModule,0,0,2,2,4,2,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\glue\TenantModule.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api.formatters,InvoiceFormatterFactory,0,0,1,1,3,1,0,0,-1.0,1,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\invoice\api\formatters\InvoiceFormatterFactory.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api.formatters,ResourceBundleFactory,0,0,1,1,4,1,0,0,-1.0,5,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\invoice\api\formatters\ResourceBundleFactory.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,InvoiceInternalApi,0,0,18,18,36,18,0,0,-1.0,5,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\invoice\api\InvoiceInternalApi.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,InvoiceListenerService,0,0,0,0,2,0,0,0,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\invoice\api\InvoiceListenerService.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,InvoiceService,0,0,0,0,2,0,1,0,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\invoice\api\InvoiceService.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,DefaultInvoiceContext,5,0,9,9,81,16,0,0,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\api\DefaultInvoiceContext.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,DefaultInvoicePaymentErrorEvent,0,0,3,2,11,3,0,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\api\DefaultInvoicePaymentErrorEvent.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,DefaultInvoicePaymentInfoEvent,0,0,3,2,11,3,0,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\api\DefaultInvoicePaymentInfoEvent.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,DefaultInvoicePaymentInternalEvent,10,0,15,14,126,27,2,0,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\api\DefaultInvoicePaymentInternalEvent.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,DefaultInvoiceService,5,0,6,6,46,6,0,1,0.5,1,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\api\DefaultInvoiceService.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,InvoiceApiHelper,6,0,8,6,111,16,0,0,0.75,1,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\api\InvoiceApiHelper.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api,WithAccountLock,0,0,1,1,3,1,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\api\WithAccountLock.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.plugin.api,NoOpInvoicePluginApi,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\invoice\plugin\api\NoOpInvoicePluginApi.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,JaxrsService,0,0,0,0,2,0,1,0,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\api\src\main\java\org\killbill\billing\jaxrs\JaxrsService.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,DefaultJaxrsService,2,0,5,5,25,5,0,1,0.6,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\DefaultJaxrsService.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,JaxrsExecutors,5,0,6,5,31,6,0,0,0.3333333333333333,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\JaxrsExecutors.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,JaxrsTestSuiteNoDB,1,0,1,0,10,2,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\JaxrsTestSuiteNoDB.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,JaxrsTestUtils,0,0,1,1,9,2,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\JaxrsTestUtils.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestDateConversion,0,0,7,7,44,7,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\TestDateConversion.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,CallbackServer,5,0,4,4,25,4,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\CallbackServer.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,CallbackServlet,10,0,10,5,125,22,0,0,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\CallbackServlet.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,KillbillClient,39,0,22,2,214,26,0,0,0.13636363636363635,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\KillbillClient.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestAccount,2,0,22,20,320,28,0,1,0.8636363636363636,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestAccount.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestAccountEmail,0,0,2,2,48,2,0,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestAccountEmail.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestAccountTimeline,2,0,8,2,188,18,0,1,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestAccountTimeline.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestAdmin,0,0,5,2,113,13,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestAdmin.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestBuildResponse,0,0,5,4,63,6,0,0,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestBuildResponse.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestBundle,0,0,10,9,125,13,0,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestBundle.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestCache,0,0,5,4,73,7,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestCache.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs,TestCatalog,0,0,9,9,129,15,0,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\profiles\killbill\src\test\java\org\killbill\billing\jaxrs\TestCatalog.java
