Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testShouldntBeAbleToUpdateCurrency,6,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testShouldntBeAbleToUpdateExternalKey,6,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountResetAccountNotes,28,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountResetExternalKey,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountChangeExternalKey,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountResetCurrency,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountChangeCurrency,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountResetBCD,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountResetTimeZone,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testAccountChangingTimeZone,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,handleAccountCreationInternalEvent,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,getAccountCreationInternalEvents,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testCreateParentAndChildAccounts,14,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testCreateChildAccountWithInvalidParent,6,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testUnAndReParenting,46,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testCreateAccountWithExternalKeyOverLimit,12,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApi,testCreateAccountWithSameExternalKeyInDifferentTenants,18,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,AccountEventHandler,handleAccountCreationInternalEvent,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,AccountEventHandler,getAccountCreationInternalEvents,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApiWithMocks,setUp,4,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApiWithMocks,testCreateAccount,44,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestDefaultAccountUserApiWithMocks,testAddEmail,14,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestEventJson,testDefaultAccountChangeEvent,10,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.api.user,TestEventJson,testAccountCreationEvent,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,getAccountByKey,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,searchAccounts,0,1,4
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,getIdFromKey,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,updatePaymentMethod,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,update,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,addEmail,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,removeEmail,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,getEmailsByAccountId,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,getAccountBCD,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,getAccountsByParentId,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,getAuditLogsWithHistoryForId,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountDao,getEmailAuditLogsWithHistoryForId,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,AccountEmailModelDao,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,AccountEmailModelDao,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,AccountEmailModelDao,6,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,getAccountId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,getEmail,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,getIsActive,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,setAccountId,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,setEmail,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,setIsActive,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,toString,9,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,equals,22,7,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,hashCode,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,getTableName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailModelDao,getHistoryTableName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailSqlDao,markEmailAsDeleted,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountEmailSqlDao,getEmailByAccountId,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,AccountModelDao,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,AccountModelDao,25,1,26
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,AccountModelDao,3,1,5
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,AccountModelDao,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,AccountModelDao,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,mergeWithDelegate,34,4,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,validateAccountUpdateInput,17,6,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setRecordId,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getExternalKey,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setExternalKey,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getEmail,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setEmail,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setName,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getFirstNameLength,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setFirstNameLength,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getCurrency,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setCurrency,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getParentAccountId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setParentAccountId,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getIsPaymentDelegatedToParent,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setIsPaymentDelegatedToParent,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getBillingCycleDayLocal,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setBillingCycleDayLocal,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getPaymentMethodId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setPaymentMethodId,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getReferenceTime,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setReferenceTime,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getTimeZone,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setTimeZone,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getLocale,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setLocale,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getAddress1,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setAddress1,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getAddress2,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setAddress2,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getCompanyName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setCompanyName,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getCity,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setCity,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getStateOrProvince,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setStateOrProvince,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getCountry,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setCountry,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getPostalCode,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setPostalCode,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getPhone,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setPhone,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getNotes,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setNotes,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getMigrated,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,setMigrated,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,toString,28,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,equals,79,26,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,hashCode,26,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getTableName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountModelDao,getHistoryTableName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountSqlDao,getAccountByKey,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountSqlDao,getIdFromKey,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountSqlDao,getBCD,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountSqlDao,update,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountSqlDao,updatePaymentMethod,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountSqlDao,getAccountsByParentId,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,AccountSqlDao,luckySearch,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,DefaultAccountDao,8,1,8
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,create,8,2,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,generateAlreadyExistsException,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,postBusEventFromTransaction,17,2,5
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getAccountByKey,8,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,searchAccounts,21,2,4
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getCount,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,build,3,1,5
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getIdFromKey,11,2,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,update,26,3,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,21,3,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,updatePaymentMethod,25,3,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,20,3,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,addEmail,13,2,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,8,2,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,removeEmail,9,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getEmailsByAccountId,8,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getAccountBCD,8,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getAccountsByParentId,8,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getAuditLogsWithHistoryForId,9,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,getEmailAuditLogsWithHistoryForId,9,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,DefaultAccountDao,inTransaction,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,MockAccountDao,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,create,11,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,update,15,2,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,getAccountByKey,9,3,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,searchAccounts,11,3,4
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,getIdFromKey,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,updatePaymentMethod,10,2,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,addEmail,8,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,removeEmail,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,getEmailsByAccountId,8,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,getAccountBCD,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,getAccountsByParentId,8,1,2
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,getAuditLogsWithHistoryForId,3,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,MockAccountDao,getEmailAuditLogsWithHistoryForId,3,1,3
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testMinimalFields,11,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testBasic,17,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testAudits,20,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testLongPhoneNumber,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testOverlyLongPhoneNumber,10,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testCustomFields,11,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testTags,11,1,0
killbill-killbill-0.20.14,org.killbill.billing.account.dao,TestAccountDao,testGetIdFromKey,7,1,0
